week_end,published_utc,source,title,link,query,relevance_match,exclusion_rule,cites_later_date,status,query_rank,feed_pos
2022-02-25,2022-02-23T08:00:00Z,AL Circle,GFG Alliance shifts the blame to lender collapse for failure of accounts filing,https://news.google.com/rss/articles/CBMitgFBVV95cUxOd1FpTkNfaFk2aW9ZM1BuZGFwSFFaZlB0Q1BUZkdKbnY2U1hmQk5LcmhtS3JaTjRJWjNtekFTM0Q5MVZ0RUo4UnVXWUt0WXpOSGkyTnNaOXF4X2V0QVhXMUk1a2s2dXREWWZJVzhRUFFfTkFqUS1PbVhKZmdWbFlmRzg5NkU2d2ZPNG1KY0s4Y3I5Tm1VdC01ZzFQX1U4STdDQzFzZzVpWEY1bXd5cHcyNE1WMEhKQQ?oc=5,en-IN:aluminium scrap,,,False,irrelevant,3,1
2022-02-25,2022-02-25T08:00:00Z,CSIS | Center for Strategic and International Studies,Decarbonizing Aluminum: Rolling Out a More Sustainable Sector,https://news.google.com/rss/articles/CBMikgFBVV95cUxPTGh5S3lmWjBXMHIxbkJxTHFxWFAtLUJpTUxWY3QyOTRBNFhxb1ZDZHNtdkRFMUg0UUNrZ253VTZncEF1N29OWmtHRERRYW1SMjlDeE9iUUs0SUdVa0lRaEJNWXQ4c0NidnprUzFPT0daQkUxZzhHV1M3WmRSR2ZyV18xazVhdm4wLWpoNUw4Y2lzdw?oc=5,en-IN:aluminium scrap,aluminum,,False,duplicate,3,2
2022-02-25,2022-02-23T08:00:00Z,Business Standard,Why is the trade deal with UAE a significant step for India?,https://news.google.com/rss/articles/CBMi0gFBVV95cUxQSGphS3I4TlRlQXR2OGVRN19nQl9PdFhieVZhNjdPZE1vY3MtX3FZSDNXV05YZmJFQnhlVXBtNjBabE16YlptaldPQk0weWQ2VXNhdEY4N1hxNVdtZXVtVFVUXzlFV3RpOGdoXzlGcDBUYUk0WnFNSzB6dTUtNE9vTUlsTDczdm1PSG9SZ1ZVU0FMVDJlWnNDdXZ5bFJvYkIxR29mSWtWWXRnUk5MbkJaYWNqWWxZMDVFMWU5c2xJaTFDcktzalVHZGpfUDNCZEFjN1HSAdcBQVVfeXFMUFRRdlByMENTdEpISnEwQ0JDWmxxMmU5cjJnTURaQWN1UFdZSDhPSDBMSlRHLWdjSWZMR2dCdGFFWWJNeW1HREU5ZTFoUzFpb3loaF9GUlJsNmFBQmY5czlTeGtfRFpSaEZJWGgtdzRteFB1Q2FmdlFEb0Q0TDczakdxQjlUNnVxby02aW9IVTJTbGhESk5kX0R6ZkpZQlZqVm85OExoVmRTNktnenVHdWlLZkZlZWEzeDRTbkxkZklFTWE5dnRyYWhLX1Y1OHVNNTFXT2VsNjg?oc=5,en-IN:aluminium scrap,,,False,irrelevant,3,3
2022-02-25,2022-02-26T08:00:00Z,syracuse.com,New manager named at one of Oswego County’s largest manufacturers,https://news.google.com/rss/articles/CBMiswFBVV95cUxQQ2N1UG00YUtkNlRrVzNoc1pGMkM1YUZrVWNMWXNiOHZXNnIta3R1bU8tZE5lY0VCOHR1NzVwOElpb183WFBUOXVvR0IwdGFwVzhuQWw0Z3dqUDRmX2lpQXJ5MzZ0Y2pObm9xbFRTU0Y4S2tIZFBRcVJOZDJuUC1heE4xRkdYd3JTcUpmOC1Zb3hQaFBqUTA4Z2FYMW1FR3NBaUFXUFIxUzc3QjEyTFNxRFdsSQ?oc=5,en-IN:aluminium scrap,,,False,out_of_window,3,4
2022-02-25,2022-02-19T08:00:00Z,Recycling Today,A preference for local scrap,https://news.google.com/rss/articles/CBMinAFBVV95cUxOZl9nVlVaWWxldm4zNldoQkx6cHdkekNoTjZsOVhOOGMydWI1R1AyaHNyem1Lcl85dW5HeUFSMzlPSUtMZC0xb294aWVXVHBralE4ZGRvdlNtOWtHSWtGYl9XSS03U091MFZxRUV1VUdMY09RSEJkTDAtYzlKRGk4Z0VkUnJON2JFVThvWlJUNF8zZmhDbS1iYjhkSDI?oc=5,en-IN:aluminum scrap,scrap,,False,duplicate,4,0
2022-02-25,2022-02-25T08:00:00Z,CSIS | Center for Strategic and International Studies,Decarbonizing Aluminum: Rolling Out a More Sustainable Sector,https://news.google.com/rss/articles/CBMikgFBVV95cUxPTGh5S3lmWjBXMHIxbkJxTHFxWFAtLUJpTUxWY3QyOTRBNFhxb1ZDZHNtdkRFMUg0UUNrZ253VTZncEF1N29OWmtHRERRYW1SMjlDeE9iUUs0SUdVa0lRaEJNWXQ4c0NidnprUzFPT0daQkUxZzhHV1M3WmRSR2ZyV18xazVhdm4wLWpoNUw4Y2lzdw?oc=5,en-IN:aluminum scrap,aluminum,,False,duplicate,4,1
2022-02-25,2022-02-23T08:00:00Z,AL Circle,GFG Alliance shifts the blame to lender collapse for failure of accounts filing,https://news.google.com/rss/articles/CBMitgFBVV95cUxOd1FpTkNfaFk2aW9ZM1BuZGFwSFFaZlB0Q1BUZkdKbnY2U1hmQk5LcmhtS3JaTjRJWjNtekFTM0Q5MVZ0RUo4UnVXWUt0WXpOSGkyTnNaOXF4X2V0QVhXMUk1a2s2dXREWWZJVzhRUFFfTkFqUS1PbVhKZmdWbFlmRzg5NkU2d2ZPNG1KY0s4Y3I5Tm1VdC01ZzFQX1U4STdDQzFzZzVpWEY1bXd5cHcyNE1WMEhKQQ?oc=5,en-IN:aluminum scrap,,,False,irrelevant,4,2
2022-02-25,2022-02-25T08:00:00Z,Hagerty,When a trip down memory lane ends at the scrapyard,https://news.google.com/rss/articles/CBMipAFBVV95cUxOOTltdEg3UFZmSmFzN1BSa3R5TEJmN0hRVFFvMWxnbVBZYk9mdW92ejJrRTc4WnNLQkdqZk1kNE9qbE94WkZhUGI4VXAzeFVwVnN5TkV1dlNHODB4YVQzcjFGM3JjbU5MSDY3R3pFRFlpX05NSlRUUlhKbXlZTGs1bXNQckE5ZnpXUnpDV1BaZGhNbkxOTlB1Mk5UbzIzX2VrblVtVg?oc=5,en-IN:aluminum scrap,scrap,,False,kept,4,3
2022-02-25,2022-02-21T08:00:00Z,The Holland Sentinel,MiSustainable Holland: Padnos has a long history of sustainability in Holland,https://news.google.com/rss/articles/CBMivAFBVV95cUxOQng1S1JULU1IZ2lPSElWclBhTlZJOVNWdktPUlcwRGR0cldXQkh5UlpteDBYMUIzRWVpQTV0QzdMMXYxRzNpZkxJZndEQXhaa192U3dpQkluMFpJekd1RTZlWVFtTU5YczBBOW91U1l0blRrQ1JGbXhXWUg2a2dsbkUzOE1MUFNmU0ltTFlHMF9qbDc5OGNSc3NmOW5TR2FqOHItWFA4Y0pNdXB5R3psemxxREEzWkpxNFdLNQ?oc=5,en-IN:aluminum scrap,,,False,irrelevant,4,4
2022-02-25,2022-02-26T08:00:00Z,syracuse.com,New manager named at one of Oswego County’s largest manufacturers,https://news.google.com/rss/articles/CBMiswFBVV95cUxQQ2N1UG00YUtkNlRrVzNoc1pGMkM1YUZrVWNMWXNiOHZXNnIta3R1bU8tZE5lY0VCOHR1NzVwOElpb183WFBUOXVvR0IwdGFwVzhuQWw0Z3dqUDRmX2lpQXJ5MzZ0Y2pObm9xbFRTU0Y4S2tIZFBRcVJOZDJuUC1heE4xRkdYd3JTcUpmOC1Zb3hQaFBqUTA4Z2FYMW1FR3NBaUFXUFIxUzc3QjEyTFNxRFdsSQ?oc=5,en-IN:aluminum scrap,,,False,out_of_window,4,5
2022-02-25,2022-02-23T08:00:00Z,WANE 15,Here’s where you can drop off your recycling around Allen County,https://news.google.com/rss/articles/CBMiowFBVV95cUxPX1pDU0dKVHkteklaUnhtVW55cTc2MGpaZzROVHBZbGtBb1lJeGZ4b0FwZkZqcHBhQlA4eDNsR04xLTFnMWxvcEdqd0JKMUJCWm4xRWVDWDRQdzh3QWp3UjdDUGdlT0pjUVI2S1hxbG1oQko3eUZMc2ZzelZSeTJlOGdILURZU2ZLVDBSUDJ6SDlYeldDVTJtbklic2pqUThxLTVj0gGoAUFVX3lxTE5zb2VMZ0ViUHJNanVqTThhR1pXeVliZ2MzRHF0amdSWVUybkVGOWpRREx1QS1yNU42R0V4ZW40TEJ0X2hEX3VCbUx5eGhhVjJ2dGgtX2FpREJWSWd3Mi1FYjhtRUo3cGpqM195T240RU9NeF8yV09qUXRSVlQxakFWT29iZ3VhMmpLSTFGeExTOWxvUUsxa3dRVnpnVGpaTUxmWFcxRTFjNQ?oc=5,en-IN:aluminum scrap,,,False,irrelevant,4,6
2022-02-25,2022-02-22T08:00:00Z,Curaçao Chronicle,Recycling Center Zeelandia upgraded,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQVzZ5aWVobHJWVnFYOVJ1SjVaNXN2VVRfVVZDNFdEOXQ4aGd6eUU4VjBSelkzdnc5Y1JDOTJ0eE5FSzNmckc0TlppbVRTZnYtSG1YelhtNk8wNjhGQUZURklCMnJyZzJONFNYS1hSUnRxejhwQWZSREtOclZvWlZnakhucUxoa1RP?oc=5,en-IN:aluminum scrap,,,False,irrelevant,4,7
2022-02-25,2022-02-25T08:00:00Z,Aluminium International Today,"Aluminium price surges to new record high, driven by Ukrainian-Russian conflict",https://news.google.com/rss/articles/CBMirwFBVV95cUxPelFtY0pUS01yend5alhCTlRRci1rZWpTVUJabk9NRjBLcThhMV9uNVRNZ0hwMjNKU1piWGNpU01OZzVvY2FWcC1qMUw1SjE2ai1BbWg2OTdQbUQ5T2JNMlhCRXdYUEpCQTdGMGJyV0hkamlQZm5zMjkxUmxzdTJhNndwVGRNWDlPZUxoN1ZuSGtmNHZJdlVOd0RWVFBGM3d3ek1sYUdFYmMxWVN5dDVV?oc=5,en-IN:LME metals,aluminium,,False,duplicate,5,0
2022-02-25,2022-02-21T08:00:00Z,Swarajya,Long Read: Why EV Battery Crisis May Be The Next 'Chip Shortage',https://news.google.com/rss/articles/CBMinAFBVV95cUxQdWRmaGxQQ0E0NEx5eDcxckstcTF3aExkY2NtTm9UUXZPZ083aHJUM0V6NHpUak5NOUZGYlVZRGtJSGt2dWVWTmt4OF9VTGJFNTdBLXZ2QW5DVU9Cc1hXUDUxeG5WSW9sWXFvUFFzcjZYVEd5WjBJS3hLZHdJWVJheVQzU2NqRUU1OVY3M3hYTVF3NVVaR3VRM0hXMmvSAawBQVVfeXFMTjJSZXU3M0JKRVJDTDJ6QUEwRzdrdnlMMWU4cHd4UU1NTVVkaFoxRmd1THR3eEkwQlVEcUtycWs5a1hyYnZIdndZMFJUSm4tZXNGSGRQeGsxTFhuRUhmcl9IcFRfa2czRXlBaDRUN3MwdEZOSG50OXlCSTJVU3J4clo1VDF1ZVNmWlpteElnbEtUbTNGbHo3Rmd2WVpBSXpjZ215ZWhZVXlmaE5hMA?oc=5,en-IN:LME metals,,,False,irrelevant,5,1
2022-02-25,2022-02-22T08:00:00Z,Reuters,Russia postpones Cuba debt payments amid warming relations,https://news.google.com/rss/articles/CBMirgFBVV95cUxQMlBpazcxeldxeXFNYWc5b1lWWFMzNVFaazFmczhNVTVCSE9EUURXSm0tUWI1Vk5hZjhFMVV1ZFJXUktpeXZ5REZFQnBnTXl6TTZoUkc4cjB5VXNUcjRDclc1WXZaWFEzTXJBdE9Qbm1scVIxLWl0TWZxZGlqTVR2WWVtUXFQY0Z2X0E4ZW9vYlowZFFyVDhIMVY5bnJMY0xUenVPeHE4eTgyZExZRnc?oc=5,en-IN:LME metals,,,False,irrelevant,5,2
2022-02-25,2022-02-24T08:00:00Z,Nature,Quantifying the electrochemical active site density of precious metal-free catalysts in situ in fuel cells,https://news.google.com/rss/articles/CBMiX0FVX3lxTE83aWxfQUFfV0tNNXBMNmdpZ3BNNHlpblh2ZHhjY3hIMHh4NFFiS2o3Vk0tVVRna1FQX1ZwT2tqQXN5R1VZbjkxRTlTRWpNc0hOWlFHV21DNXhJdjNtOEVF?oc=5,en-IN:base metals,metal,scholarly_journal,False,excluded,6,0
2022-02-25,2022-02-23T08:00:00Z,BusinessLine,GMDC’s lignite capacities to jump with additional blocks going for production,https://news.google.com/rss/articles/CBMi2wFBVV95cUxNY3BLTk5KVzdMalhvNGNUUWc4bU9UYVNJRWFWQ0JJeW1uNTV2bEgxNlFJQjVHb1J6SlhaRXNNWVBmY1BSVW9wYktYejhhV0NXVXhNRmZpanBEZE1lMEtQamc2cFRtWWlMNEdFc0VVNFdBbnZldnNYNUtMa2dVSlpBMlVBcm1KMS1tMlJoWkhST2tuUmxLUVdGLVBjZ1ZXbWlPTmlnak5Dc3J2cDZwQXRTbXI2aHBTZGJId2dzVWl4RnhfUUNoV044dmZlOHdMeVpRelJoYXg2bEM5X03SAeIBQVVfeXFMTXJ6UHk1dHVrMUhXMWhEOTN3UDF3aDdWZFYzazdsTFZzelFMcmk2TDVrRURzSjJFUUlRNkVIdDBSMko0UFNvLVNRWTlWazJuRm5ycFNkWHJ0ZVVzb3duZEVVdElvbXFFcWxoQ1Q1RjhTS0RKandtY0h5aHdiSkl0bUlMTGdqUzZhUG9RdG1xUk1SYnR0MmFJdlc4eWdJWXNMQVUtMm9lZFFFUUxTb0FHMTQtZnVxT1NDc2xIMWwwWnJKbVVYS1l5aVJHN042d1Z1MU9yNG9TWklUQXJUOUNGamo3UQ?oc=5,en-IN:base metals,,,False,irrelevant,6,1
2022-02-25,2022-02-21T08:00:00Z,Innovation News Network,Tanzania: Tomorrow’s source of clean nickel for the world,https://news.google.com/rss/articles/CBMikwFBVV95cUxPLTIxNGRTcGF4MDFVaUtqc3c3cndSaGY0LWg5dXIteTNyanM2QWJSWkNPTHk2Zm82WVBoU25XX3V3WUNQTzNMRWdtc3VWaGtFaTZydWMzZFl3eERlcXdJOURhVk5Va3FyT1dhMmtSbkIyY0gtM013YUp2b0YtUlNxend3Z0cxVFRXU2RXMndWMEpUT0U?oc=5,en-IN:base metals,,,False,irrelevant,6,2
2022-02-25,2022-02-21T08:00:00Z,Crux Investor,"Triple Flag Precious Metals (TFPM) - High Margin, Long Life Gold Focus",https://news.google.com/rss/articles/CBMiogFBVV95cUxPYW9QcFhqSzBvRktZSUtncWE0Nlloa3JLUGJMeENxVXlHYTA5ZjRUWS1iUVY5RE5VeXlZXzN6TWdhcXM0OGNXeHpnMFQzemxoNXhXbkxrNXBVbUJtbTgwd0tOcFUxSFRzRG1vZnhWUm0tRFZGeHRHME54UW95T3ZkRnJiX1JxM3BMUWtwOHAwXzFHVC1xZmtIbHJmbklWejJ4clE?oc=5,en-IN:base metals,metal,precious_metals_not_base,False,excluded,6,3
2022-02-25,2022-02-24T08:00:00Z,AZoMining,Turning Copper Ore into Copper: What are the Processes?,https://news.google.com/rss/articles/CBMiY0FVX3lxTE8xdjdNVktScm9sMDRSWFJ3TEVDMGxWTGJSRERYVjlublNvYWJMX1MzZVRXVEN0bXVmVmR5RVZPMWlSby1VN2IwMVktR29aLU5HQnh5SWFwbkE3a3NsR3ptTEdwaw?oc=5,en-IN:base metals,,,False,irrelevant,6,4
2022-02-25,2022-02-25T08:00:00Z,investingnews.com,Lion Copper and Gold Corp. Files Technical Report on SEDAR for Mineral Resource Estimate on the MacArthur Copper Project,https://news.google.com/rss/articles/CBMi3wFBVV95cUxNYjlQS3JqS0hScjJhcXI0d0d1OHliSkF1bjdZTlNIS1NDRzRoelRrV3JOb0lrejVMVkhGUlNFSmxBSEtEOFo4eklfblp2YzJUV21qaHRHU012SFlWdUtxdHpVcXdpOFZ0Z3NmMWppZGdHbnVNQk1FRUpPU1Izel9IeV80Zk1DQTVuekZOVkZOcVhwUHIyZDBiN2VHZVh4Tzd1WklndTBxOUFHdkFYVlRuUGlMTmZITzFuZVljZ0k0YTJoRGR3VzhaODBYV1VMM00yd25iOVNxcEVkR210SFNF?oc=5,en-IN:base metals,,,False,irrelevant,6,5
2022-02-25,2022-02-25T08:00:00Z,internationalfinance.com,Tech-savvy Thailand’s golden future,https://news.google.com/rss/articles/CBMigwFBVV95cUxPck1IWWRGYWtlbWFkNHdqWk56T2hoRzBPNGhzS29sWGlaNzV0QURnWXB6THV3ekJhWGlUa1JkSUJnWmRKVm5nLWxZNEZyR2Z0eVZtWjlkZXRWTHhhS2V0bU8zNWFmT3FJTGhvNWU2UEl5SWtGZUh0ZUpYc3d1TEZhUmJoQQ?oc=5,en-IN:base metals,,,False,irrelevant,6,6
2022-02-25,2022-02-22T08:00:00Z,Selfwealth by Syfe,"How to Invest in Battery Metals, Base Metals and Agriculture via ETFs",https://news.google.com/rss/articles/CBMipgFBVV95cUxONHFxYkpoZXdCbFpWNEZIZlA2X3EzaHRUNUNYbHFEM2J5dnFjaXFBaURtcWI1M3hodW8xclpKb0ltWi00a2xHMnhwTHlaLW9aOW52aHZ4S09CSWhuOFd2XzNSc3NoUjlXUURBNmF1MkFIbVktdk1ZZXI5QndvOTJ0LTIwWW5YbUVWS0FnMDllYVJEQWpLdHBrUkJIYk5zcHZfTWxDOUVR?oc=5,en-IN:base metals,metal,,False,kept,6,7
2022-02-25,2022-02-20T08:00:00Z,Crude Oil Prices Today | OilPrice.com,High Energy Costs Are Pushing Zinc Smelters To The Brink,https://news.google.com/rss/articles/CBMiowFBVV95cUxPSmF6Yy1wTjY0UENsSlk5d25LZjF6alpZU0IxbEtCTUtnWV90V2tGVHB1MEhScXljTjE5V1lEeUtuSmlhNGJ0Tjl3cG05MTB6UTFZY0FMTVBHejBIbmR2dFo3ekdZVWtxWEtqeEFIdW83VG5TVzA1NkxVaktCT2pjcEFWTmFaZTVyMkp6eGh6N3hGV3RLTC1IbU1PYzlidHNXZzlF0gGoAUFVX3lxTFBQTTJNZHJycEctY0RWVU9jT1dOcVkwOW4tSU5XakxVbnVBakthLWp4a2dZRU9lcWNrSWUtVXhfbER2VlJNUEtTVkoyTjM5Z0F0d1ZmQU9LZDRkQVlEZjBncW1Ia00tNW4xQzkxcWR3WmhPTkV3LVU1aUZCMXJQVFprYl96RkJHTnd1WnJNUldnU0dSY0NuUTMxalVaaWFkbHdyN21mMXp0WA?oc=5,en-IN:base metals,smelter,,False,kept,6,8
2022-02-25,2022-02-22T08:00:00Z,Mining Review Africa,Mineral Technologies: The ‘go to’ partner for mineral processing solutions,https://news.google.com/rss/articles/CBMiswFBVV95cUxQNkJjZk81QkV4UHU1QS1ZM3h0aVNyMTZ6c205T21kTTB4bTRqMGpBVFZyMDBQdDY4c0lJQ3d4WXQwbkpqTXNTTE9BMWpxZWt1MnpnNVVuenFFTDUtZ0dnUDFEM2FYakNSeG9xTFdvZGZCTzI5QXBHQTdHdGV0VTQ1d3dlY2J5OGVBdnVQb3hfc0RDS1MxZ1VDNWVXMTRYM3lXY0VvRTJRWHlKcEg5LVA1Q1NGRdIBuwFBVV95cUxQU1cwMDI3X3JrT2hGS3g4NUhKTFZCcGtPdExwaFVaZHBjczlHMDRrNHZkSllUdkRlWnNKdkdxRFhTc1Bmdmk5cW93ck00a2ROSjk2WHRBNlhRSmxNUDByY2JLd21walF4SDd0eEJvNHhxQ21FUkloRlI3b2hMVzJvckVZOFdLaDNNTHJEMnJiS043dlJhbUVDZEtVQUsxZUl1T1g1YTFjdy1TdjByNUNLSU53ejk2RS1RdkxN?oc=5,en-IN:base metals,,,False,irrelevant,6,9
2022-02-25,2022-02-21T08:00:00Z,International Mining,Contractor MACA advances autonomous haulage - successful trial with SafeAI tech on 181 t truck at Karlawinda & approval for wider rollout,https://news.google.com/rss/articles/CBMi9gFBVV95cUxNTXhOYklpLTQtS1BxN1NYSFMzTzFmUnFJOEtPQ0VUV0kzdkk1SUpUMC1ZMFRIY0FCX2FmRGVVckhUd1lWazZ5VVhvaGlLUWhTcmwtVjRYZ29TSVRUUXRpUlhZTFdLNGFEUWdwdTlYTkxXcE9oZ1dsNVctcmJfVzA4RjV6MWI2Rm9FMk9HQ1lDNXhOTG9wRmxCd2EwZlRjQkhSaUlNTXgzU3l0eTAtNm9EcDl6TXM2cmNUdHNnN1pveFgwS2hrVWtOcURCQ0FaTG5CbGVxYTNUTzBxNk1VdHE0RFA0bHFUUi1qbVNUSmpwWmZ5RHpTUVE?oc=5,en-IN:base metals,,,False,irrelevant,6,10
2022-02-25,2022-02-23T08:00:00Z,Ivanhoe Mines,South African mining veteran Riaan Vermeulen appointed as Kamoa Copper’s new Managing Director,https://news.google.com/rss/articles/CBMi1gJBVV95cUxONG9TNnpfLVN0VUJvTUNLNHluYXRYMFk1bWtYU0FLdEU5WGlpWUJuZUdWNHhGZHlyRHJNVEhQbEtPYzVKYktuOFRwckFjeUMza1dZaC1qS09tbEZwZ3NmOWIzNUhUMV9scTJWYzBoSnAxenBJTjdpS0NoUTcxTG5FclBJdFZjUktIMjd5eWtMWWlHLTlhR1NhYk9MZVd2V3VpQ1BXRE1MQ3lvVmNYUG5oUnRIUmdRR2NYNF95OF91YXN6dnphbWdHWXl4dTgzdTN1RnhNSUVQTGpxNm40TUszSGM1R0hwRWxSb1d3aEtZY0pOSVpmWGMtc0lTakN4SlR4ejZmR3ZEWVRTWlVwQ29FVGhHTTNRR3ZHeTE1MzNES2ZzblpVLWhXdXBfb0hBSVM1aTFOU253eVI4aWV3NDRqdUFXTEtJRjFwbmV2LXJRVzZYVHMwclE?oc=5,en-IN:base metals,,,False,irrelevant,6,11
2022-02-25,2022-02-23T08:00:00Z,proactiveinvestors.com.au,Sipa Resources agrees to staged sale of Ugandan nickel-copper project,https://news.google.com/rss/articles/CBMi2AFBVV95cUxQazRWMURkUHd1RmdaOVNSS3ZicE5EZ053NEN3dFRzMy1yeHlDemdNcjZqMjhQZmIxNU9hVl9XV2FWX24yUEY2WXFRODZBX0ZkbmpaODR6ajYzWDhfZnBRYmhvS291ampzdnNVM3duN1d5a0o0ZzRSbXQ4T19BbVBxak5ucTVzcll1eGI1SWZxa1VNMzFiTUlYclJrR2ZudFVnWjhEQlNUakkzTXljZEZlRlU1NzVpOHMxTWsycy1Va3dxWm5mdWVNaGw3YVQzX18tcnJ5alhQcWs?oc=5,en-IN:base metals,,,False,irrelevant,6,12
2022-02-25,2022-02-24T08:00:00Z,investingnews.com,Emerita Named a Top 10 Mining Company in 2022 TSX Venture 50,https://news.google.com/rss/articles/CBMikAFBVV95cUxNS2pLbW5PTEhOU0NsWmlDc2VtZXljYXVSWXB3ck9HSW9OdXNtUXVlSlQ2bTlCMWFBTUdHekUtc2doVHVfQXQwYjVJamdKNVBHSU1UeVE1MDVMZ1RZWUo4MlJZR0hxZ1NPN1AyeDg4VHNua3dXeHhLbmUxbkFBR0lqNXNpaWMyMXdGUXBlZkpHeEY?oc=5,en-IN:base metals,,,False,irrelevant,6,13
2022-02-25,2022-02-24T08:00:00Z,proactiveinvestors.co.uk,Meet the new haven ... same as the old haven: gold!,https://news.google.com/rss/articles/CBMitwFBVV95cUxOS3RvMHBrUHd3YTRpVEZiWEFmVzlDVGZFWUl5RVAtdkt3TDdzajdHX1g1MnRIclJpRkFIZFdJM003OHBCc2duQUQxSUlkdDRWR3J6NnNZR1BfcUxJZUlqa2NnMDlnU1lRYk1OZ01veUZZRUJNeU5wa0Q2alByY3dqTDhRZHR4c21rZkJBcVVwT1c3QzIzdDRLbFU5TEVWdV9wN0VUWnl1RXlGWURhUXhxMl9IaEhnVTg?oc=5,en-IN:base metals,,,False,irrelevant,6,14
2022-02-25,2022-02-23T08:00:00Z,Daily Maverick,Western Cape government and scientists appeal national department's approval of West Coast mineral prospecting,https://news.google.com/rss/articles/CBMiiAJBVV95cUxNNkhNWWpYdkZDSEZac01Cbk45dEs4bWFja2J0dkluVEdpN0JsMXJxX3FDRjl3NFotVks4QVZZQVRvaUFSZFpWb1Z3bHp0NTFBVTNaTy01OHlEMWZnX2RjVGJrYkpuWVl6OElQbDBHSUNsTUpKOVRFTWtnOFdkaVAzVjhRYkFQdWd2OGYwVXExaF93RC1RQkJaTWtScHZ4NDJzWjJIMW14bGJZZFhKM0VXUTZObk9EWkJEdzRmcDlUcWNfSkZYaTgyYWdyaUQxTk8xY3c4WEQtcS1CVWg1S0xtZUd0a1ZWc0xpb045Yy1zODNUY3AtRlVWRlVJTm04MTZINnVFekh1YnA?oc=5,en-IN:base metals,,,False,irrelevant,6,15
2022-02-25,2022-02-22T08:00:00Z,Selfwealth by Syfe,How to Invest in Energy and Precious Metals via ETFs,https://news.google.com/rss/articles/CBMikAFBVV95cUxPaXRfZ2ZZOE50NW9Sa0VheWl4Qmc2NkJhVXluWGxBVzhTRmdWUU1YNzVtZmhWMzJ2ZWJXZ2ZtcXNQc2Z3VzBQUm55a29WMnU3ZFQ3YUNjOEtQZjRJRU5vajFYM3F0SmI3NHdlZGRuM2RsaWUwMXlJX1BGODBVVnNORDZtU0pNeTFNcWlRanAyWjA?oc=5,en-IN:base metals,metal,precious_metals_not_base,False,excluded,6,16
2022-02-25,2022-02-24T08:00:00Z,investingnews.com,WESTERN COPPER AND GOLD AND CASINO MINING PROVIDE UPDATE ON YUKON ACTIVITIES AND PERMITTING PROCESS,https://news.google.com/rss/articles/CBMixAFBVV95cUxQSTdlQXBDb3FCMkphYkN5eXluTzV1ZUV0bExYM21JTGowOVBDTGpteXFiN2hmMG9BVjd3bm1SSzZfenY4Znk5bUFRWEY0NDRZNFo0aGJQdU5LdllWdXR1dXRFTkhnQ19rWlNYVTFSWXZhYVlia2hSdHFZV0xWU0tEdWNaNHI4a21vZXduYm9PMzEzZUw3emFrSnc3NmtOeFNlT2Y5Y1k5SkN3RFpVQ2tEelVUdUZFZ3JxbWxQeGxWU2duU01B?oc=5,en-IN:base metals,,,False,irrelevant,6,17
2022-02-25,2022-02-23T08:00:00Z,India Today,Gold Price today: Precious metals witness dip on MCX | Check latest rates here,https://news.google.com/rss/articles/CBMi0AFBVV95cUxPb1B3MU9SanE4RVNpdFNCMVpFXzlxcDNRdGgwMnBsbjdDaE5jQ0pjbjR0QjNBSlB1cHR6Z3BJbkV5dkYtLXhrRmk3Q0Y5YkFERVRJaFJjTXZqUy1ZZU10QkxtaTNoZWJJZFBob3ZLdjNKbkFMOXd6S2xid3luRWwtbjJERHZEOFoyaDNRdmNCaUR2ZkRRRm9xTWhpdEpwUERET1hOdUdFWWhkcHdoVExqeFdFb091N1RSMTg3UVA4cm9MMkpReXJZUlpza1paMVdB0gHWAUFVX3lxTFBSakx5a1IxUVlWMXRRRVJLTkYtZDNwWC1xWGh3Q2FhbnZhbzEtNHI2VU4wWFNETncwTGxEWWVvNzVnY01wQndfdWNxQU5DNWl3Z3ktLXZneVAxMkxyZEZZMkFPazV5UnRfeUtZdjVTY0FmZ2hxZENMX2UyTTNPVERUQmcyc3pzQzBNNDJmZ3hrNnN3YWk1S1RsaXRPRkJiTTRCQWJnT0x3ZnJadXRfdExxTXVvY0dZSE92M3c3eDhkellIOGVVWmprVk9JYkE5eVVHcVZGYkE?oc=5,en-IN:metal prices,metal,precious_metals_not_base,False,excluded,7,0
2022-02-25,2022-02-24T08:00:00Z,Reuters,"Oil tops $105, gas, grains, metals spike as Russia invades Ukraine",https://news.google.com/rss/articles/CBMisAFBVV95cUxQVEZSZ2Z2ZGJjeHduSVpTQXhiNDc2RExTTVZ3eXV5aDhGR2hQZUV2UGsxNHNnRG5Xekl2Mk5GVmNSX0FxTGlmeVEwTVVQMHRwUXpzdkltRGplNUswRkRsdlhPRnRRY3RnUjhpTldkc0owQWpTdmJjV3pkNk9xbGR0bHhYUWRfdmhhUVh2WjhqenNsUGRzejAzSlZIaF8xWHJseFhEZjRQZ09oVXo3Ylk2Sw?oc=5,en-IN:metal prices,metal,,False,kept,7,1
